event_index	pair_index	fold	layer	pixel	half_bar	ecal_time_ns	cdet_time_master_ns	cdet_time_candidate_ns	tot_ns
162	0	0	1	431	26	16.1700915226	28.6896948056	31.6479673108	4.63
162	0	0	2	1779	111	16.1700915226	29.9697504114	32.9280229165	5.008
163	0	0	1	413	25	20.0279498158	33.4376443513	37.1017011188	5.118
163	0	0	2	1760	110	20.0279498158	32.5088943341	36.1729511017	9.212
164	0	0	1	434	27	20.8824221265	31.0095093102	34.82988937	4.488
164	0	0	2	1774	110	20.8824221265	32.24803896	36.0684190198	10.866
164	1	0	1	433	27	20.8824221265	34.1973614707	38.0177415305	10.032
164	1	0	2	1787	111	20.8824221265	31.8275354495	35.6479155093	17.874
165	0	0	1	1217	76	19.026799096	27.5364797361	31.0173788113	7.78
165	0	0	2	2566	160	19.026799096	28.2264496223	31.7073486975	11.149
166	0	0	1	438	27	18.4779596079	32.6212129549	36.0017033982	10.708
166	0	0	2	1783	111	18.4779596079	29.4349827343	32.8154731776	15.685
167	0	0	1	429	26	21.7141934958	33.7549991165	37.7275493956	7.401
167	0	0	2	1776	111	21.7141934958	32.8800510994	36.8526013785	11.37
168	0	0	1	1256	78	20.2558638037	32.5077644451	36.2135174321	10.157
168	0	0	2	2603	162	20.2558638037	29.2122538823	32.9180068692	17.874
169	0	0	1	1036	64	25.8714234406	14.7574395776	19.490543316	11.244
169	0	0	2	2379	148	25.8714234406	22.9957730309	27.7288767693	11.622
170	0	0	1	489	30	20.1585485046	29.3786671399	33.0666165682	17.622
170	0	0	2	1834	114	20.1585485046	30.3704210208	34.0583704491	12.567
171	0	0	1	879	54	25.5601178451	27.8202735154	32.4964247756	11.685
171	0	0	2	2220	138	25.5601178451	31.6087088416	36.2848601017	12
172	0	0	1	229	14	22.8691488257	28.130382581	32.3142286708	5.086
172	0	0	2	1571	98	22.8691488257	28.6014069752	32.785253065	9.26
173	0	0	1	863	53	23.3365978743	24.3252555819	28.5946201529	8.063
173	0	0	2	2184	136	23.3365978743	33.3840583919	37.6534229629	4.347
174	0	0	1	430	26	15.8075118421	28.9762256198	31.8681651981	10.41
174	0	0	2	1776	111	15.8075118421	29.1978988828	32.0898384611	14.535
175	0	0	1	997	62	18.1636065014	30.7515064057	34.0744868374	16.063
175	0	0	2	2342	146	18.1636065014	29.1958978623	32.518878294	5.968
176	0	0	1	377	23	21.9631391649	29.9291014303	33.9471956154	4.095
176	0	0	2	1724	107	21.9631391649	32.3615974868	36.3796916719	13.496
177	0	0	1	1224	76	23.9598483572	29.8909788722	34.2743653562	16.473
177	0	0	2	2574	160	23.9598483572	28.97511024	33.3584967239	12.347
178	0	0	1	170	10	25.195670562	26.5868798757	31.1963565363	7.244
178	0	0	2	1512	94	25.195670562	27.7480643523	32.3575410129	13.716
179	0	0	1	275	17	25.1771238113	28.1679269195	32.7740105045	13.528
179	0	0	2	1620	101	25.1771238113	29.5327749061	34.1388584911	12.284
180	0	0	1	431	26	23.8188262914	28.0948257184	32.4524126142	12.032
180	0	0	2	1779	111	23.8188262914	28.7814806713	33.1390675672	4.551
181	0	0	1	558	34	22.3455553196	27.9699465954	32.0580027343	8.488
181	0	0	2	1908	119	22.3455553196	26.7711979751	30.8592541139	5.323
182	0	0	1	473	29	21.2681497252	23.5287599314	27.4197077644	22.834
